Txhash,                        BlockTimeUnix,                        BlockTime,                        Fee(SOL),                        TokenAccount,                        ChangeType,                        ChangeAmount,                        PreBalancer,                        PostBalancer,                        TokenAddress,                        TokenDecimals,                        TokenMultiplier
2TCGm5o5JsRZ4YyDkgY5rqaTTAhVE2zF91YbbxskbDZ8HJGtJf9ogeyjLz4jCVn7vPBHpXLqmsBWVuLFBTFWX1w8,1749764416,2025-06-12T21:40:16,0.000008198,3MVzK3zWZYMP8nCjrQn2WwLe11dMzqn8Krm31HfD7HA3,dec,1,1,0,8hPqWbuZuASrxTvJFuXqHooH8u69gJ1wZwicDDD79M54,0,1.0
2TCGm5o5JsRZ4YyDkgY5rqaTTAhVE2zF91YbbxskbDZ8HJGtJf9ogeyjLz4jCVn7vPBHpXLqmsBWVuLFBTFWX1w8,1749764416,2025-06-12T21:40:16,0.000008198,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,dec,8198,88599806,88591608,So11111111111111111111111111111111111111111,9,1.0
4atBSJ7ojoCwq2PztkbXxYEcqqaiSY9vMVNK4bHB5NV25DERACbaPK2drwa3MZMHpU9i171pmK5aRWXb3RHpnt9D,1749358014,2025-06-08T04:46:54,0.000005,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,inc,1,88599805,88599806,So11111111111111111111111111111111111111111,9,1.0
M43MRyjwSmq3tUFiMskd1aw7iJxnzREW9JAkXeB16bWQDAfaa9oDYcCKHwtfHMD6pUrJ4ouCu3SPDyQJfBkzf4q,1749357911,2025-06-08T04:45:11,0.000005,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,inc,1,88599804,88599805,So11111111111111111111111111111111111111111,9,1.0
3DvzMAeavDvQfFA9AfumZ4B12396huds3F125HgHaE8V3xdN9GCwDwxzpoVr5MXK8rNepaaCecBPP59uStvUc8Vs,1749357887,2025-06-08T04:44:47,0.000025958,FrJsDcFE4e3REncbgvpmiTkwCdHRxiR53qyjGvHpExog,dec,1,1,0,4X2JM1ESwgakpH5fovie7JrjyR9sgri7XmcXLD55htmG,0,1.0
3DvzMAeavDvQfFA9AfumZ4B12396huds3F125HgHaE8V3xdN9GCwDwxzpoVr5MXK8rNepaaCecBPP59uStvUc8Vs,1749357887,2025-06-08T04:44:47,0.000025958,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,dec,25958,88625762,88599804,So11111111111111111111111111111111111111111,9,1.0
4t8T4ZAWibNNdb2C1JfHnCaKHX6yeP5PifNKqcZv9sTWDfixt1Xm7nwyDfNvWkNMNJD93LaAnJFjwEWH7naQY4Bm,1748624350,2025-05-30T16:59:10,0.000005,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,inc,1,88625761,88625762,So11111111111111111111111111111111111111111,9,1.0
2b5dHtzByvWuvQfNumFKA8mcMUyr8Q9ctqSvGCh4Rw3WBW6rZkMFV3rnKUrTo8JEqYKDxS9BGwKFhQXBhcUtPb5J,1748624220,2025-05-30T16:57:00,0.000005076,AGyrDWBVZztM2kEzgiYMVzAQYe3vf4izsuUEaY2ubmzg,dec,1,1,0,9yoY93DvyrLn4BqTGvjro3NvnjDbunqayLCaSd4uKrVw,0,1.0
2b5dHtzByvWuvQfNumFKA8mcMUyr8Q9ctqSvGCh4Rw3WBW6rZkMFV3rnKUrTo8JEqYKDxS9BGwKFhQXBhcUtPb5J,1748624220,2025-05-30T16:57:00,0.000005076,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,dec,5076,88630837,88625761,So11111111111111111111111111111111111111111,9,1.0
KsG57egiwprxE97M7rMyBkuCSerb7yRFHwbuvXKKYZo8RFvS4AVTRBzKJPhPKA1PZPyMu2gsTAna9knCoj68gJE,1748624161,2025-05-30T16:56:01,0.000005,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,inc,1,88630836,88630837,So11111111111111111111111111111111111111111,9,1.0
4XF1hWqjZN6Sxm2La9WTCjjtPHReKntEQzKzBoyPKUKT8XDJqAC9t8Pj7W6peJfzr6EU5xyiAyTAuF9b6EEN9DDi,1748624135,2025-05-30T16:55:35,0.000005,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,inc,1,88630835,88630836,So11111111111111111111111111111111111111111,9,1.0
3uBmzoTFTj2gLboexeRAhn4y8B3iCSf4WmMb5NVHzQgBNcX87XTqmqHG5iwyuakdMcbG2czBmFq1Yi2G79mtKuYk,1748624112,2025-05-30T16:55:12,0.000010779,BHE939BMgiu4ejVZt1JmJrJYqY8K5W9XVcDYh5Sr4bWy,dec,1,1,0,85KFK8iKBGoZ3sZ5eh5yvD6bokP17fpeaFiZbmqWpPdE,0,1.0
3uBmzoTFTj2gLboexeRAhn4y8B3iCSf4WmMb5NVHzQgBNcX87XTqmqHG5iwyuakdMcbG2czBmFq1Yi2G79mtKuYk,1748624112,2025-05-30T16:55:12,0.000010779,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,dec,10779,88641614,88630835,So11111111111111111111111111111111111111111,9,1.0
3UgsY1kwmpsC8Hxe1C7z4rGmEZb2HNZ3oJPYpjEkSAJfYp3Epb3e4kR2EfaWpL3tfCBe8yeMJadDAZpaGVEQaKi4,1748623939,2025-05-30T16:52:19,0.000005072,4xp7zGoPFU58zJvYdpYuhorH36rVWztvgY8RBdEa3sxJ,dec,1,1,0,5DkNQjPRhtBSFCG9ixNx2xLjWzrHfMUXDT1L63rYLamQ,0,1.0
3UgsY1kwmpsC8Hxe1C7z4rGmEZb2HNZ3oJPYpjEkSAJfYp3Epb3e4kR2EfaWpL3tfCBe8yeMJadDAZpaGVEQaKi4,1748623939,2025-05-30T16:52:19,0.000005072,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,dec,5072,88646686,88641614,So11111111111111111111111111111111111111111,9,1.0
2NstZC7w58xrRPSpbB5SfiqgroN5rZ4aSJAMCs5cCgauCF3Umk8aJ3UrAJLVZzCLaKiYRTxAethtmym3qJ27z2yH,1748623800,2025-05-30T16:50:00,0.000005,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,inc,1,88646685,88646686,So11111111111111111111111111111111111111111,9,1.0
31JSYkn5Ueutt3VLeAfugT2NwqgmxroxwMhmwtf3rhqJtixzUAktv1LZNchqttByytjPz6GhSq8cHMw9Mp4GJ9WU,1748623794,2025-05-30T16:49:54,0.000005,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,inc,1,88646684,88646685,So11111111111111111111111111111111111111111,9,1.0
3STNGKMDjrDBDQwyQfENBmWFEjzWarBut2eH3gbUTMT2ZedCQNKoyYmsFaFrk6919gDYQWgNW5LXpQQ4s5ypYdFC,1748623702,2025-05-30T16:48:22,0.000005075,2e1Ecwpwk96kHCtBUduHrKKVXyVNYqPQYtFNtsXPDatB,dec,1,1,0,4pvguRnEtVEorFR4AZmzw15sMnWZBocxRavvQ1AcqjTi,0,1.0
3STNGKMDjrDBDQwyQfENBmWFEjzWarBut2eH3gbUTMT2ZedCQNKoyYmsFaFrk6919gDYQWgNW5LXpQQ4s5ypYdFC,1748623702,2025-05-30T16:48:22,0.000005075,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,dec,5075,88651759,88646684,So11111111111111111111111111111111111111111,9,1.0
42QmMg8pEF8qwNkCsfwnfmZnsWSfo6nH72b7mQBSLEvoTZyHGDe9ZWsd9Kyi1L3o75jbAuPjDDuZdGpkS1Ly6QrC,1748623463,2025-05-30T16:44:23,0.000005,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,inc,1,88651758,88651759,So11111111111111111111111111111111111111111,9,1.0
5G4orPEPWsgeXULHTKo2qVCEVVr9s7cvmRTKoSB6dJqLsUX8pZY11aYoxBvsmJVLBcMcnQusu9sxr2Ecz6bGahL5,1748623432,2025-05-30T16:43:52,0.000005075,BCEHvTTyXvR6yDroCcUJDG6kJwcaN1zSJ1SxNwm4kEFV,dec,1,1,0,6Aovu4nAXZ6WzgwREyxSbhe7wKdN2zFRfxcrxDDLxvLp,0,1.0
5G4orPEPWsgeXULHTKo2qVCEVVr9s7cvmRTKoSB6dJqLsUX8pZY11aYoxBvsmJVLBcMcnQusu9sxr2Ecz6bGahL5,1748623432,2025-05-30T16:43:52,0.000005075,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,dec,5075,88656833,88651758,So11111111111111111111111111111111111111111,9,1.0
58k7RrjdMTZU9ERpHtCosS8FK78YsQnJoXgjBUcjhCtuiKYHn9iCHSbJA93TVP3Yg5FcSYRHgVBQM2TBo99EdzxT,1748622674,2025-05-30T16:31:14,0.000005,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,inc,1,88656832,88656833,So11111111111111111111111111111111111111111,9,1.0
2sEyDYtrTDndeoq8LTdwznk8JVhsryfNHUFE9Aw1JfErh7fjnMygH1bd9jRX6e4shd5HEiUNhgMmXMhXUck1hazS,1748622554,2025-05-30T16:29:14,0.000005,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,inc,1,88656831,88656832,So11111111111111111111111111111111111111111,9,1.0
J4QMbp2y2JLazg9BCXRNZogKQSbDk38MHz4XmmN8AynJx6xrZTfki8RELvfqCW5pdNPjQL4deWAJVBWwi8rhNme,1748622533,2025-05-30T16:28:53,0.000005,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,inc,1,88656830,88656831,So11111111111111111111111111111111111111111,9,1.0
2R4UsjidMbB8nkoZp5PFJnp9jxKbDoebURjmA3YbuJRtGEtRhuZdCZPjLxNZWehYMwVrUSENsVmykEvrnmqhZhLU,1748622533,2025-05-30T16:28:53,0.000005,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,inc,1,88656829,88656830,So11111111111111111111111111111111111111111,9,1.0
53dtVETKj8PddxATnBFSNdTh7hViAxRP2Bf3aW5zxxCc46PBqgJCBSmmenSAHbgqPXbnZF2ssG9QsX8cYASRkcLx,1748622526,2025-05-30T16:28:46,0.00002926,DPGRVxEGX7AZ8wEpR1P11v5MQGCgmpDBmg95RCwjMKyX,dec,1,1,0,8Hm7X4aXcoir5HvtngkYxipUBeRQPyvBZuatdkQZabNK,0,1.0
53dtVETKj8PddxATnBFSNdTh7hViAxRP2Bf3aW5zxxCc46PBqgJCBSmmenSAHbgqPXbnZF2ssG9QsX8cYASRkcLx,1748622526,2025-05-30T16:28:46,0.00002926,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,dec,29260,88686089,88656829,So11111111111111111111111111111111111111111,9,1.0
367uCtbAp7CcCntAYDc3wtt1mwzZLzRERWEdLfmLFhc439o14s6Ez5Tvsu1d6MQ6ZBKhGrmNkPpggs6D8JJa6RLd,1748609495,2025-05-30T12:51:35,0.000005466,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,dec,5466,88691555,88686089,So11111111111111111111111111111111111111111,9,1.0
2cnuequu594VQcSQWPCshUeotmmQrb4SXNSoKCfG1bgPA7wpW31CJVCe3jqz4idCez8c9d2BTUiQbv1FsYqnskCd,1748573139,2025-05-30T02:45:39,0.000010948,5x4PkcEC2L4KJuoM6YHTjjTiPrK6fBT1vHqVQ9LtPvhE,inc,1,0,1,9hzwfiCxJYq1GkAyZYFGVrvXCaReFwVWiJSskRBE5E5d,0,1.0
2cnuequu594VQcSQWPCshUeotmmQrb4SXNSoKCfG1bgPA7wpW31CJVCe3jqz4idCez8c9d2BTUiQbv1FsYqnskCd,1748573139,2025-05-30T02:45:39,0.000010948,AGyrDWBVZztM2kEzgiYMVzAQYe3vf4izsuUEaY2ubmzg,inc,1,0,1,9yoY93DvyrLn4BqTGvjro3NvnjDbunqayLCaSd4uKrVw,0,1.0
p76z4xeR52CBPQYKiHrXfy4ZpQSNviRZkXEtvivLLMHcz1w4x6pm8XD5YaEJSFjq9bbFqfwQEg1eu5uxv8ibjK9,1748573139,2025-05-30T02:45:39,0.000010948,Bj6MQgCbZzLavz3BzK4EX9phCnQ8gixsV3kzoXtk98Za,inc,1,0,1,A3wdx5AYcEFPam8bGXb5MwiJKpWXb9rCkxkk2u6Ewqeg,0,1.0
p76z4xeR52CBPQYKiHrXfy4ZpQSNviRZkXEtvivLLMHcz1w4x6pm8XD5YaEJSFjq9bbFqfwQEg1eu5uxv8ibjK9,1748573139,2025-05-30T02:45:39,0.000010948,G5WKZrCBcYD3f4ejG4pYap9zLfNfgSw4PYs4jyXYqqVX,inc,1,0,1,BLDiR1E3DoxKRmEBp5MVk6o1GMHpehp8z9cH73PdTCHR,0,1.0
3qn6DA3JhbjnutEDAfvog5T5bBQ5vfEXZp4S2NxaeL6qv9GxeT5SpL6uFfaSybeWLeYRTTN5USamPEWfjQ7R4Vad,1748573139,2025-05-30T02:45:39,0.000010948,AGd9C92ATnhdxoB67wug3TTzoYHekoDDEHS57Spoxr2e,inc,1,0,1,BQy2MwMwssW7AQo3kEgniTLA58NSx43YNzqeeqsTisBj,0,1.0
3qn6DA3JhbjnutEDAfvog5T5bBQ5vfEXZp4S2NxaeL6qv9GxeT5SpL6uFfaSybeWLeYRTTN5USamPEWfjQ7R4Vad,1748573139,2025-05-30T02:45:39,0.000010948,5qDw3SSXf4AmDUmyVyCwL2Ee7y4xwTV1Vu6ZDuCoaE5t,inc,1,0,1,Cb46dfCXXwZiDVApgWBo1nW5uuDakEkGwJhcrsBMWYvq,0,1.0
61qHgo2TY2PmJEeNM1UxHSbd3w7CV8DToaMeT2tm3BfoZaMJyYLS5BQ8PupgzQY3usnSkQZ1x9awDeg96Pebmd4i,1748573139,2025-05-30T02:45:39,0.000010948,DPGRVxEGX7AZ8wEpR1P11v5MQGCgmpDBmg95RCwjMKyX,inc,1,0,1,8Hm7X4aXcoir5HvtngkYxipUBeRQPyvBZuatdkQZabNK,0,1.0
61qHgo2TY2PmJEeNM1UxHSbd3w7CV8DToaMeT2tm3BfoZaMJyYLS5BQ8PupgzQY3usnSkQZ1x9awDeg96Pebmd4i,1748573139,2025-05-30T02:45:39,0.000010948,B6pufBFjALjEbhdCZyDMDQUxL5Y8Zja1xxKGGVfVcy5u,inc,1,0,1,8XXxpiE47RLHLZ63iqyqxxnfbT4QBkvBAPLw6K5X6uN3,0,1.0
2kYkBwhNrkXrUzEoHsNKFdrupdZSudzP474GNwUe5NTDWnBGTeCJWVQnWp5Qex5HQPERfB9LJGTWHy8HjxmATWmW,1748573139,2025-05-30T02:45:39,0.000010948,4zUwzFCs8TueRvkhwT9f1kUt6vWVomtdFDtZzQsYeff7,inc,1,0,1,5z5n6jymNaqo4VkTemmYH3V2pJyYBRDzL9oXodQ3en4K,0,1.0
2kYkBwhNrkXrUzEoHsNKFdrupdZSudzP474GNwUe5NTDWnBGTeCJWVQnWp5Qex5HQPERfB9LJGTWHy8HjxmATWmW,1748573139,2025-05-30T02:45:39,0.000010948,BCEHvTTyXvR6yDroCcUJDG6kJwcaN1zSJ1SxNwm4kEFV,inc,1,0,1,6Aovu4nAXZ6WzgwREyxSbhe7wKdN2zFRfxcrxDDLxvLp,0,1.0
bczZyobCZutM3D3gdjiK4YzTXgkNzS72S81q9gMyzKKDnRDNX9UHG99t82MA6BWeiByHtkgchDQ94KRysanejZm,1748573139,2025-05-30T02:45:39,0.000010948,GJppWQka3GSzP3R2PBgigYfnZ7WjAE69KT7K25nDJHga,inc,1,0,1,3YyU17uyQnjegogqQjzAB914sk5iJhYyF4CKuRtEyd5J,0,1.0
bczZyobCZutM3D3gdjiK4YzTXgkNzS72S81q9gMyzKKDnRDNX9UHG99t82MA6BWeiByHtkgchDQ94KRysanejZm,1748573139,2025-05-30T02:45:39,0.000010948,FrJsDcFE4e3REncbgvpmiTkwCdHRxiR53qyjGvHpExog,inc,1,0,1,4X2JM1ESwgakpH5fovie7JrjyR9sgri7XmcXLD55htmG,0,1.0
293WU3MfAzsMAZVdE3d5RuVUpvwuv6dmPeWZtkNcS3U2FWxtA4SXi8m4PyPkfFZDHACBr7DCRpajsuK62rBu8XoF,1748573139,2025-05-30T02:45:39,0.000010948,3MVzK3zWZYMP8nCjrQn2WwLe11dMzqn8Krm31HfD7HA3,inc,1,0,1,8hPqWbuZuASrxTvJFuXqHooH8u69gJ1wZwicDDD79M54,0,1.0
293WU3MfAzsMAZVdE3d5RuVUpvwuv6dmPeWZtkNcS3U2FWxtA4SXi8m4PyPkfFZDHACBr7DCRpajsuK62rBu8XoF,1748573139,2025-05-30T02:45:39,0.000010948,EMmKPTWvBxd9MzwrZ1aVx7iU2cw5r3UvEwrQgRa45DF1,inc,1,0,1,9JVhfFsmTYYdmCiK6PaciknyWFvpfDyvokNaqiVnHRXN,0,1.0
mEUv2msUKatuKNCR24LLEVXR6DSZhthuhL56J57aESHjsifbMtSn9uX3Pu3SieQbG5tpBUyHWEQXTymxmyau3YC,1748573137,2025-05-30T02:45:37,0.000010948,DFovk7gWoXNKC3L9eKYMbDnGo2mKhGiTzzU5d65Qwz3G,inc,1,0,1,2pShAA7kCB4YnRu8WskMehGeumVGLBiZBf6bSc3bxMiQ,0,1.0
mEUv2msUKatuKNCR24LLEVXR6DSZhthuhL56J57aESHjsifbMtSn9uX3Pu3SieQbG5tpBUyHWEQXTymxmyau3YC,1748573137,2025-05-30T02:45:37,0.000010948,2A6FBDvoqJ9C8n7zbuvYGBbWCegJMJxvCepmT6W3xYNF,inc,1,0,1,3DmrPqbk8bm8Y4Zh7MTkXAA5BtHT5bNtkJw1c5REqFZa,0,1.0
4GkY6yR9XV8eMvpAMeZU3S4BsM8UxwHLeFvyRRHrbJ8TFCpXegPaGre3vrR11aYTFbXHbBbHdfosB9AXgAEsYgMf,1748573137,2025-05-30T02:45:37,0.000010948,EnsvDmjPdTvkavTaGKdo1Lpi8CBJQKvCSgDiKg2Y7PZ4,inc,1,0,1,6XNQjvzQTWTo2ovJDEB2q4SZHUaKHCj1VBHnKTy6pjyL,0,1.0
4GkY6yR9XV8eMvpAMeZU3S4BsM8UxwHLeFvyRRHrbJ8TFCpXegPaGre3vrR11aYTFbXHbBbHdfosB9AXgAEsYgMf,1748573137,2025-05-30T02:45:37,0.000010948,BHE939BMgiu4ejVZt1JmJrJYqY8K5W9XVcDYh5Sr4bWy,inc,1,0,1,85KFK8iKBGoZ3sZ5eh5yvD6bokP17fpeaFiZbmqWpPdE,0,1.0
22DK3cRxibsG9eCSXVuPYAGM3uHTY6bXm1QdVxjGoKvCUHNbHKYHor9tkpxYGM2FhRHhvYagp3j2k6hMHJ2oHVpq,1748573137,2025-05-30T02:45:37,0.000010948,2e1Ecwpwk96kHCtBUduHrKKVXyVNYqPQYtFNtsXPDatB,inc,1,0,1,4pvguRnEtVEorFR4AZmzw15sMnWZBocxRavvQ1AcqjTi,0,1.0
22DK3cRxibsG9eCSXVuPYAGM3uHTY6bXm1QdVxjGoKvCUHNbHKYHor9tkpxYGM2FhRHhvYagp3j2k6hMHJ2oHVpq,1748573137,2025-05-30T02:45:37,0.000010948,4xp7zGoPFU58zJvYdpYuhorH36rVWztvgY8RBdEa3sxJ,inc,1,0,1,5DkNQjPRhtBSFCG9ixNx2xLjWzrHfMUXDT1L63rYLamQ,0,1.0
FJaW69aCqG9ScMe2AZxt6SM9ozi4hTGwvB3HeP7agAcD6GktmbzJ8SNnuZ6rGCUZWD2kLVGwfkpZds1b116PqGU,1748533505,2025-05-29T15:45:05,0.00000686,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,dec,6860,88698415,88691555,So11111111111111111111111111111111111111111,9,1.0
61YiZXdbd363fyKpnH5bTp7DZ9K92K6ij6R1QrjiGUhSZdfcXkkUpK5S1yA1TNLua96Rf6x7MwuWpBn8JJu6Geuj,1748533233,2025-05-29T15:40:33,0.000006532,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,dec,6532,88704947,88698415,So11111111111111111111111111111111111111111,9,1.0
5zumJmW1Y9h4GUqKHGujUJVmybAhcKcvwGhh9QHX8d16jf3jfCU82fyVW9srVdaqY65tXavt72sYv4hUbeGJWC6T,1748533140,2025-05-29T15:39:00,0.000006398,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,dec,6398,88711345,88704947,So11111111111111111111111111111111111111111,9,1.0
2m8WpAdPkYYLkUwX1J4H9hLPUccBCfgoZaUogNXHzmMXy4hvknTtafFL5i5NRr7hi7FrAnb4T8nWwWauXf2Gp1ew,1748533036,2025-05-29T15:37:16,0.000006952,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,dec,6952,88718297,88711345,So11111111111111111111111111111111111111111,9,1.0
4mcuuGX697Pe6ffLymkUPoAjPwxpi9eZEZSx3k4ipFwd5A6q2PrN5njZMjbGsSpeV57LwQmFckjXmjh8ffCuqRed,1748532865,2025-05-29T15:34:25,0.000006258,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,dec,6258,88724555,88718297,So11111111111111111111111111111111111111111,9,1.0
66oQgPbdZBvfEZw3kGVnLYz8exHSipSMCsnu9ngU1vzzd5r48EHHiSPd2JA3GSp7M4jYkme3ECap6s2hgzhciQVZ,1747422420,2025-05-16T19:07:00,0.000010305,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,dec,10305,88734860,88724555,So11111111111111111111111111111111111111111,9,1.0
3d5hsb5br7cjMTsHqKgUsgEmtSSv29kpuV4KucicX89uWftjHPZE4TmonVYgqJEywvEaxpY1CTU4JvtCqaK8SR4d,1746205316,2025-05-02T17:01:56,0.000044623,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,dec,44623,88779483,88734860,So11111111111111111111111111111111111111111,9,1.0
5KKhA5CagX8DdsWxriJjHVfVRuWCUCsaqxE4U6sgmv3V8uSYoVRK4y1ufpSy5i9TUAW6WX8NiSiKFURsQFvQQoLN,1746146001,2025-05-02T00:33:21,0.00001,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,dec,13150000,101929483,88779483,So11111111111111111111111111111111111111111,9,1.0
4fT5T8VNinwjdtpuAjpoZNBeQPA4737tnc3e3Sja7ghEnET7XmaT8WqBjLYidSUpwExPdH426sfhrN5wct2GyLHn,1746146001,2025-05-02T00:33:21,0.00001,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,dec,17530000,119459483,101929483,So11111111111111111111111111111111111111111,9,1.0
2j9N88FanznZkcN2YjdVPj4WhYsrWZrXC72FM3Jyd4mkdf4hJoJxSVN2bNw51j9u1527u3BJWFJZXk8aYaz5oLxK,1746146001,2025-05-02T00:33:21,0.00001,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,dec,13150000,132609483,119459483,So11111111111111111111111111111111111111111,9,1.0
2p9g9wnaXZ7TejJPZkpUExVXWq1ZiucaCG2Ek1MaGgkFvmDZv4afL5JTjjy5snqmHHu1QDV67z3yfNc34jC7r48Q,1746146001,2025-05-02T00:33:21,0.00001,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,dec,19172500,151781983,132609483,So11111111111111111111111111111111111111111,9,1.0
9gogTvzCuvM3UhzLA2PKhDRBmkBGCdtEXd94ZzXvw74js8Ki6Nwc4AsYjoC5CJNHKEvLMDqPiiFbVzNJTvcbTMr,1746146001,2025-05-02T00:33:21,0.00001,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,dec,19172500,170954483,151781983,So11111111111111111111111111111111111111111,9,1.0
JMPqeQXdMNzRhtGxhnxaz4wrC4x7gXUzcr7LjeTAtoTaiA8QLUpsWV72RE4trhpBKepEGgUaLwduxnqXDtmNeyu,1746146001,2025-05-02T00:33:21,0.000016553,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,dec,17536553,188491036,170954483,So11111111111111111111111111111111111111111,9,1.0
5Yq45rFEsBnyBNm3xb9K5iHPxHScx8RxMV3hk8SPNekepZKGdpfC2sUTYZxuZ2LAvz448FnW8WSPk9KuUxiEPUYJ,1746146001,2025-05-02T00:33:21,0.000015833,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,dec,18630833,207121869,188491036,So11111111111111111111111111111111111111111,9,1.0
4TeEkeMwYDzGjvUzRxFmFkjMabkX7btPbpdgkPkqS66s19pM4VuSGyeV5qhwBSKx3HWWchxTa3CCdTRpdL4MLMnk,1746146001,2025-05-02T00:33:21,0.000015372,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,dec,17535372,224657241,207121869,So11111111111111111111111111111111111111111,9,1.0
3gurnqVQpqoow254giamxzSVcgD8wowEynY2mD2jKErCUjbVx4BhrWTwYWQExehHyqwbauc9w778csfQZCYopHeK,1746146001,2025-05-02T00:33:21,0.000014537,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,dec,17534537,242191778,224657241,So11111111111111111111111111111111111111111,9,1.0
4vkVevsq4bqY33ArqdbnoqxaquUu7fqyyDYCK1areCXphCpwcKy5f9WzxYytxJfJXPZn3x5qYpumNfAnL8YFzpA2,1746146001,2025-05-02T00:33:21,0.000014393,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,dec,17534393,259726171,242191778,So11111111111111111111111111111111111111111,9,1.0
2NWbGncpqXQkHc2nk7KyoZzoBRuAVdenAvzonDkyJ2Z9dG34xJuu1EmPo1oV9G8hUzfx9XyTrHfJVLQx9PUHgfvz,1746123743,2025-05-01T18:22:23,0.000030625,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,dec,3594145,263320316,259726171,So11111111111111111111111111111111111111111,9,1.0
5UEgmwaLBCfaoAYRm2ZJ7UfKKUk93fGMTfcXEkAvRdiYhPawJJ2gGc8AFnFrACES6He8wCMQohZgoiAPDMLkACoQ,1746105739,2025-05-01T13:22:19,0.000006363,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,dec,6363,263326679,263320316,So11111111111111111111111111111111111111111,9,1.0
T9dHtxgjSWnWexQHEpvGew83314TgnWDTehsTLhFBok2CvYGoZ67E56LzmxJgmPsw8NK7i6u2z3trADvNiMDsLx,1746062436,2025-05-01T01:20:36,0.00000838,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,inc,132074789,131251890,263326679,So11111111111111111111111111111111111111111,9,1.0
4z3ahN7dDf7Wg5cxT1nYCSoyxArrheSZLS3W5zJmmN3Vg5VSTayudMDoQM2kQLDHK429MsiVZ5qtbYpAZV2Mi6EM,1746062404,2025-05-01T01:20:04,0.000005,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,inc,1,131251889,131251890,So11111111111111111111111111111111111111111,9,1.0
4iUnRNrA9UUnNCFKeRiawSfTBLNsSNfXaqUueFt4WpSJAEo3y66FG1G8G71VtYNA6Uzq56h7k2v16UMKdRghJrt8,1746062404,2025-05-01T01:20:04,0.000005,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,inc,1,131251888,131251889,So11111111111111111111111111111111111111111,9,1.0
